latitude,longitude,time
28.847406399999997,-81.3075447,2022-05-10 15:07:37.300000+00:00
28.847384899999998,-81.3075662,2022-05-10 15:07:37.400000+00:00
28.8473634,-81.3075877,2022-05-10 15:07:37.500000+00:00
28.8473419,-81.3076091,2022-05-10 15:07:37.600000+00:00
28.847320399999997,-81.30763069999999,2022-05-10 15:07:37.700000+00:00
28.8472989,-81.3076521,2022-05-10 15:07:37.800000+00:00
28.8472773,-81.3076737,2022-05-10 15:07:37.900000+00:00
28.8472559,-81.3076952,2022-05-10 15:07:38+00:00
28.847234399999998,-81.3077167,2022-05-10 15:07:38.100000+00:00
28.8472129,-81.3077382,2022-05-10 15:07:38.200000+00:00
28.8471914,-81.3077598,2022-05-10 15:07:38.300000+00:00
28.84717,-81.3077813,2022-05-10 15:07:38.400000+00:00
28.8471485,-81.30780279999999,2022-05-10 15:07:38.500000+00:00
28.847127,-81.3078244,2022-05-10 15:07:38.600000+00:00
28.847105499999998,-81.307846,2022-05-10 15:07:38.700000+00:00
28.847084,-81.3078675,2022-05-10 15:07:38.800000+00:00
28.8470625,-81.307889,2022-05-10 15:07:38.900000+00:00
28.8470411,-81.3079106,2022-05-10 15:07:39+00:00
28.8470196,-81.3079321,2022-05-10 15:07:39.100000+00:00
28.8469981,-81.3079537,2022-05-10 15:07:39.200000+00:00
28.846976599999998,-81.3079752,2022-05-10 15:07:39.300000+00:00
28.8469552,-81.30799669999999,2022-05-10 15:07:39.400000+00:00
28.846933699999997,-81.3080181,2022-05-10 15:07:39.500000+00:00
28.8469122,-81.3080396,2022-05-10 15:07:39.600000+00:00
28.846890799999997,-81.308061,2022-05-10 15:07:39.700000+00:00
28.846869299999998,-81.3080825,2022-05-10 15:07:39.800000+00:00
28.8468478,-81.308104,2022-05-10 15:07:39.900000+00:00
28.846826399999998,-81.3081254,2022-05-10 15:07:40+00:00
28.8468049,-81.3081469,2022-05-10 15:07:40.100000+00:00
28.8467834,-81.30816829999999,2022-05-10 15:07:40.200000+00:00
28.846761899999997,-81.3081897,2022-05-10 15:07:40.300000+00:00
28.846740399999998,-81.3082112,2022-05-10 15:07:40.400000+00:00
28.8467189,-81.3082326,2022-05-10 15:07:40.500000+00:00
28.8466974,-81.30825399999999,2022-05-10 15:07:40.600000+00:00
28.846675899999997,-81.3082755,2022-05-10 15:07:40.700000+00:00
28.8466545,-81.3082968,2022-05-10 15:07:40.800000+00:00
28.846632999999997,-81.3083182,2022-05-10 15:07:40.900000+00:00
28.846611499999998,-81.3083396,2022-05-10 15:07:41+00:00
28.84659,-81.30836099999999,2022-05-10 15:07:41.100000+00:00
28.8465685,-81.3083824,2022-05-10 15:07:41.200000+00:00
28.846546999999997,-81.3084037,2022-05-10 15:07:41.300000+00:00
28.8465255,-81.3084251,2022-05-10 15:07:41.400000+00:00
28.846504,-81.3084465,2022-05-10 15:07:41.500000+00:00
28.8464825,-81.3084679,2022-05-10 15:07:41.600000+00:00
28.8464611,-81.30848929999999,2022-05-10 15:07:41.700000+00:00
28.8464396,-81.3085107,2022-05-10 15:07:41.800000+00:00
28.8464182,-81.3085322,2022-05-10 15:07:41.900000+00:00
28.8464182,-81.3085322,2022-05-10 15:07:41.900000+00:00
28.8463967,-81.3085536,2022-05-10 15:07:42+00:00
28.8463538,-81.3085966,2022-05-10 15:07:42.200000+00:00
28.8463323,-81.308618,2022-05-10 15:07:42.300000+00:00
28.846311,-81.3086395,2022-05-10 15:07:42.400000+00:00
28.8462896,-81.3086611,2022-05-10 15:07:42.500000+00:00
28.8462681,-81.3086825,2022-05-10 15:07:42.600000+00:00
28.8462467,-81.30870399999999,2022-05-10 15:07:42.700000+00:00
28.8462253,-81.3087256,2022-05-10 15:07:42.800000+00:00
28.8462039,-81.30874709999999,2022-05-10 15:07:42.900000+00:00
28.846182499999998,-81.3087686,2022-05-10 15:07:43+00:00
28.846161199999997,-81.30879019999999,2022-05-10 15:07:43.100000+00:00
28.8461398,-81.3088118,2022-05-10 15:07:43.200000+00:00
28.846118399999998,-81.3088333,2022-05-10 15:07:43.300000+00:00
28.846097,-81.308855,2022-05-10 15:07:43.400000+00:00
28.8460757,-81.3088765,2022-05-10 15:07:43.500000+00:00
28.8460543,-81.3088982,2022-05-10 15:07:43.600000+00:00
28.846032899999997,-81.30891969999999,2022-05-10 15:07:43.700000+00:00
28.846011599999997,-81.3089413,2022-05-10 15:07:43.800000+00:00
28.8459902,-81.3089628,2022-05-10 15:07:43.900000+00:00
28.845968799999998,-81.3089845,2022-05-10 15:07:44+00:00
28.8459474,-81.309006,2022-05-10 15:07:44.100000+00:00
28.8459261,-81.3090276,2022-05-10 15:07:44.200000+00:00
28.845904599999997,-81.3090491,2022-05-10 15:07:44.300000+00:00
28.8458832,-81.30907069999999,2022-05-10 15:07:44.400000+00:00
28.845861799999998,-81.3090922,2022-05-10 15:07:44.500000+00:00
28.8458404,-81.30911359999999,2022-05-10 15:07:44.600000+00:00
28.845819,-81.3091352,2022-05-10 15:07:44.700000+00:00
28.845797599999997,-81.3091566,2022-05-10 15:07:44.800000+00:00
28.8457762,-81.3091781,2022-05-10 15:07:44.900000+00:00
28.845754699999997,-81.30919949999999,2022-05-10 15:07:45+00:00
28.8457333,-81.3092211,2022-05-10 15:07:45.100000+00:00
28.845711899999998,-81.3092425,2022-05-10 15:07:45.200000+00:00
28.8456904,-81.309264,2022-05-10 15:07:45.300000+00:00
28.845668999999997,-81.3092855,2022-05-10 15:07:45.400000+00:00
28.8456475,-81.3093069,2022-05-10 15:07:45.500000+00:00
28.845626099999997,-81.3093284,2022-05-10 15:07:45.600000+00:00
28.8456047,-81.3093499,2022-05-10 15:07:45.700000+00:00
28.845583299999998,-81.3093713,2022-05-10 15:07:45.800000+00:00
28.8455619,-81.3093928,2022-05-10 15:07:45.900000+00:00
28.8455406,-81.3094144,2022-05-10 15:07:46+00:00
28.8455192,-81.3094358,2022-05-10 15:07:46.100000+00:00
28.8454978,-81.30945729999999,2022-05-10 15:07:46.200000+00:00
28.8454765,-81.3094788,2022-05-10 15:07:46.300000+00:00
28.8454552,-81.3095003,2022-05-10 15:07:46.400000+00:00
28.8454339,-81.309522,2022-05-10 15:07:46.500000+00:00
28.8454126,-81.30954349999999,2022-05-10 15:07:46.600000+00:00
28.8453913,-81.3095651,2022-05-10 15:07:46.700000+00:00
28.8453701,-81.3095867,2022-05-10 15:07:46.800000+00:00
28.845348899999998,-81.3096083,2022-05-10 15:07:46.900000+00:00
28.8453275,-81.30963,2022-05-10 15:07:47+00:00
28.8453064,-81.3096516,2022-05-10 15:07:47.100000+00:00
28.8452852,-81.3096733,2022-05-10 15:07:47.200000+00:00
28.8452639,-81.30969499999999,2022-05-10 15:07:47.300000+00:00
28.8452427,-81.3097167,2022-05-10 15:07:47.400000+00:00
28.8452216,-81.3097385,2022-05-10 15:07:47.500000+00:00
28.8452004,-81.3097602,2022-05-10 15:07:47.600000+00:00
28.8451794,-81.309782,2022-05-10 15:07:47.700000+00:00
28.845158299999998,-81.3098038,2022-05-10 15:07:47.800000+00:00
28.8451371,-81.3098256,2022-05-10 15:07:47.900000+00:00
28.8451161,-81.3098474,2022-05-10 15:07:48+00:00
28.8451161,-81.3098474,2022-05-10 15:07:48+00:00
28.845074,-81.3098911,2022-05-10 15:07:48.200000+00:00
28.845053,-81.309913,2022-05-10 15:07:48.300000+00:00
28.8450319,-81.3099349,2022-05-10 15:07:48.400000+00:00
28.8450109,-81.3099568,2022-05-10 15:07:48.500000+00:00
28.844989899999998,-81.3099787,2022-05-10 15:07:48.600000+00:00
28.844969,-81.3100006,2022-05-10 15:07:48.700000+00:00
28.844947899999998,-81.3100225,2022-05-10 15:07:48.800000+00:00
28.844927,-81.31004449999999,2022-05-10 15:07:48.900000+00:00
28.844905999999998,-81.3100664,2022-05-10 15:07:49+00:00
28.8448851,-81.3100884,2022-05-10 15:07:49.100000+00:00
28.8448642,-81.31011029999999,2022-05-10 15:07:49.200000+00:00
28.8448432,-81.31013229999999,2022-05-10 15:07:49.300000+00:00
28.844822299999997,-81.3101543,2022-05-10 15:07:49.400000+00:00
28.844801399999998,-81.3101762,2022-05-10 15:07:49.500000+00:00
28.8447805,-81.3101982,2022-05-10 15:07:49.600000+00:00
28.8447596,-81.3102202,2022-05-10 15:07:49.700000+00:00
28.844738699999997,-81.31024219999999,2022-05-10 15:07:49.800000+00:00
28.844717799999998,-81.31026419999999,2022-05-10 15:07:49.900000+00:00
28.844697,-81.3102862,2022-05-10 15:07:50+00:00
28.844676099999997,-81.3103082,2022-05-10 15:07:50.100000+00:00
28.8446553,-81.3103302,2022-05-10 15:07:50.200000+00:00
28.8446344,-81.31035229999999,2022-05-10 15:07:50.300000+00:00
28.844613499999998,-81.3103744,2022-05-10 15:07:50.400000+00:00
28.8445926,-81.3103964,2022-05-10 15:07:50.500000+00:00
28.844571799999997,-81.3104184,2022-05-10 15:07:50.600000+00:00
28.844550899999998,-81.3104405,2022-05-10 15:07:50.700000+00:00
28.8445301,-81.3104626,2022-05-10 15:07:50.800000+00:00
28.8445093,-81.3104846,2022-05-10 15:07:50.900000+00:00
28.844488499999997,-81.3105068,2022-05-10 15:07:51+00:00
28.8444677,-81.3105288,2022-05-10 15:07:51.100000+00:00
28.844447,-81.31055099999999,2022-05-10 15:07:51.200000+00:00
28.8444261,-81.3105732,2022-05-10 15:07:51.300000+00:00
28.8444054,-81.3105954,2022-05-10 15:07:51.400000+00:00
28.844384599999998,-81.3106176,2022-05-10 15:07:51.500000+00:00
28.8443638,-81.31063979999999,2022-05-10 15:07:51.600000+00:00
28.8443431,-81.310662,2022-05-10 15:07:51.700000+00:00
28.8443224,-81.3106842,2022-05-10 15:07:51.800000+00:00
28.8443017,-81.3107066,2022-05-10 15:07:51.900000+00:00
28.844280899999998,-81.31072879999999,2022-05-10 15:07:52+00:00
28.844260199999997,-81.31075109999999,2022-05-10 15:07:52.100000+00:00
28.844239599999998,-81.3107733,2022-05-10 15:07:52.200000+00:00
28.844218899999998,-81.31079559999999,2022-05-10 15:07:52.300000+00:00
28.844198199999997,-81.310818,2022-05-10 15:07:52.400000+00:00
28.844177499999997,-81.3108403,2022-05-10 15:07:52.500000+00:00
28.8441568,-81.3108626,2022-05-10 15:07:52.600000+00:00
28.8441361,-81.31088489999999,2022-05-10 15:07:52.700000+00:00
28.8441154,-81.3109073,2022-05-10 15:07:52.800000+00:00
28.8440947,-81.3109297,2022-05-10 15:07:52.900000+00:00
28.8440741,-81.3109521,2022-05-10 15:07:53+00:00
28.8440534,-81.3109745,2022-05-10 15:07:53.100000+00:00
28.844032799999997,-81.31099689999999,2022-05-10 15:07:53.200000+00:00
28.844012199999998,-81.31101939999999,2022-05-10 15:07:53.300000+00:00
28.843991499999998,-81.3110418,2022-05-10 15:07:53.400000+00:00
28.8439709,-81.3110643,2022-05-10 15:07:53.500000+00:00
28.8439503,-81.3110868,2022-05-10 15:07:53.600000+00:00
28.8439297,-81.31110919999999,2022-05-10 15:07:53.700000+00:00
28.843909,-81.31113169999999,2022-05-10 15:07:53.800000+00:00
28.8438885,-81.31115419999999,2022-05-10 15:07:53.900000+00:00
28.8438679,-81.3111766,2022-05-10 15:07:54+00:00
28.8438473,-81.3111991,2022-05-10 15:07:54.100000+00:00
28.843826699999997,-81.3112216,2022-05-10 15:07:54.200000+00:00
28.8438061,-81.3112441,2022-05-10 15:07:54.300000+00:00
28.8437856,-81.3112665,2022-05-10 15:07:54.400000+00:00
28.843764999999998,-81.311289,2022-05-10 15:07:54.500000+00:00
28.8437444,-81.3113115,2022-05-10 15:07:54.600000+00:00
28.843723899999997,-81.3113341,2022-05-10 15:07:54.700000+00:00
28.843703299999998,-81.3113566,2022-05-10 15:07:54.800000+00:00
28.8436828,-81.3113791,2022-05-10 15:07:54.900000+00:00
28.843662199999997,-81.3114016,2022-05-10 15:07:55+00:00
28.8436417,-81.31142419999999,2022-05-10 15:07:55.100000+00:00
28.843621199999998,-81.31144669999999,2022-05-10 15:07:55.200000+00:00
28.8436007,-81.3114693,2022-05-10 15:07:55.300000+00:00
28.843580199999998,-81.311492,2022-05-10 15:07:55.400000+00:00
28.8435597,-81.3115146,2022-05-10 15:07:55.500000+00:00
28.8435392,-81.3115371,2022-05-10 15:07:55.600000+00:00
28.8435188,-81.3115598,2022-05-10 15:07:55.700000+00:00
28.843498399999998,-81.3115826,2022-05-10 15:07:55.800000+00:00
28.8434779,-81.3116052,2022-05-10 15:07:55.900000+00:00
28.8434575,-81.31162789999999,2022-05-10 15:07:56+00:00
28.8434371,-81.3116506,2022-05-10 15:07:56.100000+00:00
28.8434167,-81.3116733,2022-05-10 15:07:56.200000+00:00
28.8433963,-81.31169589999999,2022-05-10 15:07:56.300000+00:00
28.8433758,-81.31171859999999,2022-05-10 15:07:56.400000+00:00
28.8433554,-81.3117413,2022-05-10 15:07:56.500000+00:00
28.8433349,-81.311764,2022-05-10 15:07:56.600000+00:00
28.843314399999997,-81.3117867,2022-05-10 15:07:56.700000+00:00
28.843294,-81.3118094,2022-05-10 15:07:56.800000+00:00
28.843273399999998,-81.3118319,2022-05-10 15:07:56.900000+00:00
28.843252999999997,-81.31185459999999,2022-05-10 15:07:57+00:00
28.843232399999998,-81.3118772,2022-05-10 15:07:57.100000+00:00
28.8432118,-81.3118997,2022-05-10 15:07:57.200000+00:00
28.843191299999997,-81.31192229999999,2022-05-10 15:07:57.300000+00:00
28.843170599999997,-81.31194479999999,2022-05-10 15:07:57.400000+00:00
28.8431499,-81.3119674,2022-05-10 15:07:57.500000+00:00
28.8431292,-81.31198979999999,2022-05-10 15:07:57.600000+00:00
28.8431084,-81.31201229999999,2022-05-10 15:07:57.700000+00:00
28.843087699999998,-81.3120347,2022-05-10 15:07:57.800000+00:00
28.843066999999998,-81.31205709999999,2022-05-10 15:07:57.900000+00:00
28.8430462,-81.31207959999999,2022-05-10 15:07:58+00:00
28.8430254,-81.3121018,2022-05-10 15:07:58.100000+00:00
28.8430046,-81.3121243,2022-05-10 15:07:58.200000+00:00
28.8429838,-81.31214659999999,2022-05-10 15:07:58.300000+00:00
28.842962999999997,-81.312169,2022-05-10 15:07:58.400000+00:00
28.8429422,-81.3121914,2022-05-10 15:07:58.500000+00:00
28.842921399999998,-81.3122138,2022-05-10 15:07:58.600000+00:00
28.8429006,-81.3122362,2022-05-10 15:07:58.700000+00:00
28.8428798,-81.31225859999999,2022-05-10 15:07:58.800000+00:00
28.842858999999997,-81.312281,2022-05-10 15:07:58.900000+00:00
28.8428382,-81.31230339999999,2022-05-10 15:07:59+00:00
28.842817399999998,-81.3123258,2022-05-10 15:07:59.100000+00:00
28.8427965,-81.3123482,2022-05-10 15:07:59.200000+00:00
28.8427758,-81.3123706,2022-05-10 15:07:59.300000+00:00
28.842755,-81.312393,2022-05-10 15:07:59.400000+00:00
28.8427342,-81.31241539999999,2022-05-10 15:07:59.500000+00:00
28.8427133,-81.3124378,2022-05-10 15:07:59.600000+00:00
28.8426926,-81.31246019999999,2022-05-10 15:07:59.700000+00:00
28.8426717,-81.3124826,2022-05-10 15:07:59.800000+00:00
28.8426509,-81.312505,2022-05-10 15:07:59.900000+00:00
28.8426509,-81.312505,2022-05-10 15:07:59.900000+00:00
28.842630099999997,-81.3125273,2022-05-10 15:08:00+00:00
28.842588499999998,-81.312572,2022-05-10 15:08:00.200000+00:00
28.842567499999998,-81.3125943,2022-05-10 15:08:00.300000+00:00
28.8425467,-81.31261669999999,2022-05-10 15:08:00.400000+00:00
28.8425259,-81.31263899999999,2022-05-10 15:08:00.500000+00:00
28.842504899999998,-81.3126613,2022-05-10 15:08:00.600000+00:00
28.8424841,-81.3126836,2022-05-10 15:08:00.700000+00:00
28.8424631,-81.3127059,2022-05-10 15:08:00.800000+00:00
28.8424423,-81.3127281,2022-05-10 15:08:00.900000+00:00
28.8424214,-81.3127504,2022-05-10 15:08:01+00:00
28.842400299999998,-81.3127727,2022-05-10 15:08:01.100000+00:00
28.842379299999997,-81.31279479999999,2022-05-10 15:08:01.200000+00:00
28.8423584,-81.312817,2022-05-10 15:08:01.300000+00:00
28.842337399999998,-81.31283909999999,2022-05-10 15:08:01.400000+00:00
28.842316399999998,-81.3128613,2022-05-10 15:08:01.500000+00:00
28.8422953,-81.31288339999999,2022-05-10 15:08:01.600000+00:00
28.8422743,-81.3129056,2022-05-10 15:08:01.700000+00:00
28.842253399999997,-81.3129275,2022-05-10 15:08:01.800000+00:00
28.8422323,-81.3129496,2022-05-10 15:08:01.900000+00:00
28.842211199999998,-81.31297169999999,2022-05-10 15:08:02+00:00
28.84219,-81.3129936,2022-05-10 15:08:02.100000+00:00
28.8421688,-81.3130156,2022-05-10 15:08:02.200000+00:00
28.842147699999998,-81.3130375,2022-05-10 15:08:02.300000+00:00
28.8421265,-81.3130594,2022-05-10 15:08:02.400000+00:00
28.8421052,-81.3130813,2022-05-10 15:08:02.500000+00:00
28.8420839,-81.31310309999999,2022-05-10 15:08:02.600000+00:00
28.842062499999997,-81.3131248,2022-05-10 15:08:02.700000+00:00
28.842041199999997,-81.31314669999999,2022-05-10 15:08:02.800000+00:00
28.842019999999998,-81.31316869999999,2022-05-10 15:08:02.900000+00:00
28.8419988,-81.31319069999999,2022-05-10 15:08:03+00:00
28.8419775,-81.31321249999999,2022-05-10 15:08:03.100000+00:00
28.8419563,-81.3132345,2022-05-10 15:08:03.200000+00:00
28.841935,-81.31325629999999,2022-05-10 15:08:03.300000+00:00
28.8419137,-81.3132782,2022-05-10 15:08:03.400000+00:00
28.841892599999998,-81.3133003,2022-05-10 15:08:03.500000+00:00
28.841871299999998,-81.3133223,2022-05-10 15:08:03.600000+00:00
28.841849999999997,-81.3133441,2022-05-10 15:08:03.700000+00:00
28.8418288,-81.3133661,2022-05-10 15:08:03.800000+00:00
28.841807499999998,-81.3133879,2022-05-10 15:08:03.900000+00:00
28.8417863,-81.3134098,2022-05-10 15:08:04+00:00
28.841765,-81.3134316,2022-05-10 15:08:04.100000+00:00
28.8417438,-81.3134535,2022-05-10 15:08:04.200000+00:00
28.8417225,-81.3134753,2022-05-10 15:08:04.300000+00:00
28.8417012,-81.313497,2022-05-10 15:08:04.400000+00:00
28.841679799999998,-81.3135188,2022-05-10 15:08:04.500000+00:00
28.8416584,-81.3135404,2022-05-10 15:08:04.600000+00:00
28.841637,-81.31356219999999,2022-05-10 15:08:04.700000+00:00
28.841615599999997,-81.31358379999999,2022-05-10 15:08:04.800000+00:00
28.8415941,-81.31360509999999,2022-05-10 15:08:04.900000+00:00
28.8415726,-81.3136267,2022-05-10 15:08:05+00:00
28.841551199999998,-81.3136483,2022-05-10 15:08:05.100000+00:00
28.841529899999998,-81.3136698,2022-05-10 15:08:05.200000+00:00
28.8415087,-81.31369149999999,2022-05-10 15:08:05.300000+00:00
28.8414872,-81.3137131,2022-05-10 15:08:05.400000+00:00
28.841465799999998,-81.31373459999999,2022-05-10 15:08:05.500000+00:00
28.841444499999998,-81.3137562,2022-05-10 15:08:05.600000+00:00
28.841423,-81.3137776,2022-05-10 15:08:05.700000+00:00
28.8414015,-81.3137991,2022-05-10 15:08:05.800000+00:00
28.841379999999997,-81.31382049999999,2022-05-10 15:08:05.900000+00:00
28.8413585,-81.313842,2022-05-10 15:08:06+00:00
28.841337199999998,-81.3138635,2022-05-10 15:08:06.100000+00:00
28.841315899999998,-81.3138851,2022-05-10 15:08:06.200000+00:00
28.8412945,-81.3139065,2022-05-10 15:08:06.300000+00:00
28.841273299999997,-81.3139281,2022-05-10 15:08:06.400000+00:00
28.841251999999997,-81.3139496,2022-05-10 15:08:06.500000+00:00
28.8412306,-81.3139709,2022-05-10 15:08:06.600000+00:00
28.8412094,-81.3139922,2022-05-10 15:08:06.700000+00:00
28.841187899999998,-81.31401369999999,2022-05-10 15:08:06.800000+00:00
28.8411667,-81.3140351,2022-05-10 15:08:06.900000+00:00
28.8411454,-81.31405649999999,2022-05-10 15:08:07+00:00
28.8411241,-81.3140779,2022-05-10 15:08:07.100000+00:00
28.8411029,-81.31409909999999,2022-05-10 15:08:07.200000+00:00
28.841081499999998,-81.3141206,2022-05-10 15:08:07.300000+00:00
28.841060199999998,-81.31414199999999,2022-05-10 15:08:07.400000+00:00
28.841038899999997,-81.3141634,2022-05-10 15:08:07.500000+00:00
28.841017599999997,-81.31418479999999,2022-05-10 15:08:07.600000+00:00
28.8409962,-81.31420609999999,2022-05-10 15:08:07.700000+00:00
28.8409747,-81.3142274,2022-05-10 15:08:07.800000+00:00
28.8409534,-81.3142487,2022-05-10 15:08:07.900000+00:00
28.8409321,-81.3142701,2022-05-10 15:08:08+00:00
28.840910599999997,-81.3142913,2022-05-10 15:08:08.100000+00:00
28.840889299999997,-81.3143126,2022-05-10 15:08:08.200000+00:00
28.840867799999998,-81.3143338,2022-05-10 15:08:08.300000+00:00
28.840846499999998,-81.3143551,2022-05-10 15:08:08.400000+00:00
28.8408251,-81.31437629999999,2022-05-10 15:08:08.500000+00:00
28.840803599999997,-81.3143975,2022-05-10 15:08:08.600000+00:00
28.840782299999997,-81.3144188,2022-05-10 15:08:08.700000+00:00
28.840760999999997,-81.3144401,2022-05-10 15:08:08.800000+00:00
28.840739799999998,-81.3144614,2022-05-10 15:08:08.900000+00:00
28.840718499999998,-81.31448259999999,2022-05-10 15:08:09+00:00
28.8406973,-81.31450389999999,2022-05-10 15:08:09.100000+00:00
28.840676,-81.31452519999999,2022-05-10 15:08:09.200000+00:00
28.840654699999998,-81.31454649999999,2022-05-10 15:08:09.300000+00:00
28.840633399999998,-81.31456779999999,2022-05-10 15:08:09.400000+00:00
28.8406122,-81.31458909999999,2022-05-10 15:08:09.500000+00:00
28.840591099999997,-81.3146103,2022-05-10 15:08:09.600000+00:00
28.840569799999997,-81.31463169999999,2022-05-10 15:08:09.700000+00:00
28.840548599999998,-81.3146529,2022-05-10 15:08:09.800000+00:00
28.840527299999998,-81.3146742,2022-05-10 15:08:09.900000+00:00
28.840505999999998,-81.3146955,2022-05-10 15:08:10+00:00
28.840484699999998,-81.31471669999999,2022-05-10 15:08:10.100000+00:00
28.8404636,-81.3147379,2022-05-10 15:08:10.200000+00:00
28.8404423,-81.31475929999999,2022-05-10 15:08:10.300000+00:00
28.8404211,-81.31478039999999,2022-05-10 15:08:10.400000+00:00
28.840399899999998,-81.31480169999999,2022-05-10 15:08:10.500000+00:00
28.840378599999998,-81.3148229,2022-05-10 15:08:10.600000+00:00
28.840357299999997,-81.3148441,2022-05-10 15:08:10.700000+00:00
28.8403362,-81.3148654,2022-05-10 15:08:10.800000+00:00
28.8403149,-81.3148866,2022-05-10 15:08:10.900000+00:00
28.8402937,-81.3149078,2022-05-10 15:08:11+00:00
28.8402724,-81.31492899999999,2022-05-10 15:08:11.100000+00:00
28.840251199999997,-81.31495009999999,2022-05-10 15:08:11.200000+00:00
28.8402301,-81.3149713,2022-05-10 15:08:11.300000+00:00
28.8402089,-81.3149926,2022-05-10 15:08:11.400000+00:00
28.840187699999998,-81.3150139,2022-05-10 15:08:11.500000+00:00
28.8401665,-81.315035,2022-05-10 15:08:11.600000+00:00
28.840145399999997,-81.3150563,2022-05-10 15:08:11.700000+00:00
28.8401243,-81.3150775,2022-05-10 15:08:11.800000+00:00
28.840103,-81.3150987,2022-05-10 15:08:11.900000+00:00
28.8400818,-81.31512,2022-05-10 15:08:12+00:00
28.840060599999997,-81.3151413,2022-05-10 15:08:12.100000+00:00
28.8400395,-81.31516239999999,2022-05-10 15:08:12.200000+00:00
28.840018299999997,-81.3151836,2022-05-10 15:08:12.300000+00:00
28.839997099999998,-81.31520499999999,2022-05-10 15:08:12.400000+00:00
28.8399759,-81.31522609999999,2022-05-10 15:08:12.500000+00:00
28.8399547,-81.31524739999999,2022-05-10 15:08:12.600000+00:00
28.839933499999997,-81.3152686,2022-05-10 15:08:12.700000+00:00
28.839912199999997,-81.3152897,2022-05-10 15:08:12.800000+00:00
28.839890999999998,-81.3153109,2022-05-10 15:08:12.900000+00:00
28.8398699,-81.31533209999999,2022-05-10 15:08:13+00:00
28.839848699999997,-81.3153533,2022-05-10 15:08:13.100000+00:00
28.8398275,-81.3153746,2022-05-10 15:08:13.200000+00:00
28.8398063,-81.31539579999999,2022-05-10 15:08:13.300000+00:00
28.839785199999998,-81.315417,2022-05-10 15:08:13.400000+00:00
28.839764,-81.3154382,2022-05-10 15:08:13.500000+00:00
28.8397428,-81.3154593,2022-05-10 15:08:13.600000+00:00
28.8397215,-81.31548049999999,2022-05-10 15:08:13.700000+00:00
28.839700299999997,-81.3155017,2022-05-10 15:08:13.800000+00:00
28.8396792,-81.315523,2022-05-10 15:08:13.900000+00:00
28.8396579,-81.31554419999999,2022-05-10 15:08:14+00:00
28.8396367,-81.3155653,2022-05-10 15:08:14.100000+00:00
28.839615499999997,-81.3155866,2022-05-10 15:08:14.200000+00:00
28.839594199999997,-81.3156077,2022-05-10 15:08:14.300000+00:00
28.839572999999998,-81.315629,2022-05-10 15:08:14.400000+00:00
28.839551699999998,-81.3156502,2022-05-10 15:08:14.500000+00:00
28.8395305,-81.3156714,2022-05-10 15:08:14.600000+00:00
28.8395095,-81.3156929,2022-05-10 15:08:14.700000+00:00
28.8394886,-81.3157142,2022-05-10 15:08:14.800000+00:00
28.8394674,-81.3157354,2022-05-10 15:08:14.900000+00:00
28.8394461,-81.3157567,2022-05-10 15:08:15+00:00
28.839424899999997,-81.31577779999999,2022-05-10 15:08:15.100000+00:00
28.8394035,-81.315799,2022-05-10 15:08:15.200000+00:00
28.839382399999998,-81.31582039999999,2022-05-10 15:08:15.300000+00:00
28.8393612,-81.31584149999999,2022-05-10 15:08:15.400000+00:00
28.8393399,-81.31586279999999,2022-05-10 15:08:15.500000+00:00
28.8393186,-81.31588409999999,2022-05-10 15:08:15.600000+00:00
28.8392974,-81.31590539999999,2022-05-10 15:08:15.700000+00:00
28.839276199999997,-81.31592669999999,2022-05-10 15:08:15.800000+00:00
28.8392549,-81.3159479,2022-05-10 15:08:15.900000+00:00
28.839233699999998,-81.31596929999999,2022-05-10 15:08:16+00:00
28.839212399999997,-81.3159905,2022-05-10 15:08:16.100000+00:00
28.8391912,-81.3160118,2022-05-10 15:08:16.200000+00:00
28.839170099999997,-81.3160334,2022-05-10 15:08:16.300000+00:00
28.839148899999998,-81.3160548,2022-05-10 15:08:16.400000+00:00
28.8391277,-81.31607609999999,2022-05-10 15:08:16.500000+00:00
28.8391064,-81.3160975,2022-05-10 15:08:16.600000+00:00
28.8390851,-81.3161188,2022-05-10 15:08:16.700000+00:00
28.839063799999998,-81.31614019999999,2022-05-10 15:08:16.800000+00:00
28.8390427,-81.3161616,2022-05-10 15:08:16.900000+00:00
28.8390213,-81.3161829,2022-05-10 15:08:17+00:00
28.839,-81.31620439999999,2022-05-10 15:08:17.100000+00:00
28.8389788,-81.3162258,2022-05-10 15:08:17.200000+00:00
28.8389575,-81.3162473,2022-05-10 15:08:17.300000+00:00
28.8389362,-81.3162686,2022-05-10 15:08:17.400000+00:00
28.838915,-81.3162901,2022-05-10 15:08:17.500000+00:00
28.8388937,-81.3163115,2022-05-10 15:08:17.600000+00:00
28.838872499999997,-81.316333,2022-05-10 15:08:17.700000+00:00
28.838851199999997,-81.3163543,2022-05-10 15:08:17.800000+00:00
28.8388299,-81.3163758,2022-05-10 15:08:17.900000+00:00
28.8388085,-81.3163972,2022-05-10 15:08:18+00:00
28.8387872,-81.3164187,2022-05-10 15:08:18.100000+00:00
28.8387659,-81.3164401,2022-05-10 15:08:18.200000+00:00
28.8387446,-81.3164616,2022-05-10 15:08:18.300000+00:00
28.8387232,-81.31648299999999,2022-05-10 15:08:18.400000+00:00
28.8387019,-81.3165044,2022-05-10 15:08:18.500000+00:00
